features_group,model_type,clf,parameters,MSE,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,cv_avg_precision,accuracy,f1_score,precision,recall,feature_importances
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.4138110072689512,0.6040802666166994,0.42105263157894735,0.5526315789473685,0.5729166666666666,0.6197916666666666,0.5766233766233766,0.5454656291063275,0.5861889927310489,0.5270029673590504,0.5648854961832062,0.4938820912124583,"[0.016333742735494875, 0.008204116203070842, 2.922963168711531e-05, 0.0017993693697324292, 0.004308073323556626, 9.000434995772968e-05, -0.0016334325158156317, -0.0022268979245044424, 0.00012684854764669895, 1.5261470873862774e-05, -2.6233371717705235e-05, 7.118453739941245e-05, 1.016720911438173e-05, -8.017306830398301e-06, -4.80821010583813e-05, -7.1165407456036595e-06, -1.1312411280655204e-05, -2.321988747277558e-06, -2.964500572416668e-05, -9.848266164331499e-06, -0.00010003185013811685, 0.00010462690906022637, 2.862316571290149e-05, 5.5559080869921126e-05, 2.012497662982729e-06, 4.757321243573613e-05, -1.0594079485705953e-06, -1.2433056734195498e-05, -7.11313209517462e-05, -1.487214267560595e-05, -2.123515074933926e-05, 7.216718420528547e-05, 5.412668694728791e-05, -8.400478087494586e-05, -1.3937585791424835e-05, 8.253512149100149e-05, 8.372340401867097e-05, -4.261259858448669e-06, 9.807863812555988e-06, -0.00013611616596213277, -7.792754172822172e-05, -1.8500025562241938e-05, 3.2223692370558855e-06, 3.71288699466319e-05, -2.989254035161886e-06, 1.3583993328342967e-05, -5.9484058514993046e-06, 1.4299638990875234e-05, 1.568224253586095e-05]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.4164070612668744,0.6060683026580437,0.47368421052631576,0.5526315789473685,0.625,0.5989583333333334,0.5844155844155844,0.5477277628133346,0.5835929387331257,0.5406643757159222,0.5572609208972845,0.525027808676307,"[0.024450094248447025, 0.004257438419117119, -4.728082945779446e-06, 0.0012897370463616294, 0.0, 0.0, 0.0, 0.0, 0.00012963714012850276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.4257528556593977,0.6031087229887585,0.3684210526315789,0.5526315789473685,0.6354166666666666,0.6041666666666666,0.574025974025974,0.548936950934567,0.5742471443406023,0.5281933256616801,0.5470798569725864,0.5105672969966629,"[0.029501150287756316, 0.004948427025516122, 0.0006628069533546472, -0.0020138034733519403, 0.02586979315971045, 0.02393708331090372, -0.03264167458010913, -0.01477007588200286, 0.00010868302616716977, 0.0015800294650250037, -0.0021191831220864965, 0.006499215579692639, 0.0011393521572142368, -0.0010866546486147477, -0.0029520347318139004, -0.0004804011901105094, -0.0010206718566171539, 0.0003927825256291156, -0.0025296300823969345, -0.001019264333246828, -0.00891414111912971, 0.0076910369887787655, 0.002274913464886996, 0.006202304246966778, 0.00046316978849168013, 0.0028922111964138344, -6.840641899349135e-05, -0.001244199595239626, -0.006817829260512148, -0.0013631215941214444, -0.0017414869226879397, 0.007315289596622367, 0.00523926247124802, -0.00770495450810103, -0.0012255630037659928, 0.007999754238420545, 0.006637198729306026, 6.957415399792653e-05, 0.0009998403392028818, -0.014639093801523692, -0.006018730910914546, -0.0015804136104434498, 0.0006010417887696985, 0.0036309762056422014, -0.0003053143240402264, 0.0009719568429234978, -0.000390849919669454, 0.0012845975598396269, 0.0009547027575151852]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.4205607476635514,0.6036383604849269,0.42105263157894735,0.5263157894736842,0.6354166666666666,0.6145833333333334,0.587012987012987,0.5507162024679175,0.5794392523364486,0.5376712328767123,0.552168815943728,0.5239154616240267,"[0.030093471528969244, 0.004844581081308575, 1.3837478049378816e-05, -0.003201350845365704, 0.02790459532892784, 0.04883300277942271, -0.0010079456654153956, -0.01186086528429237, 0.00012121988882045279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19081393992357062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.4179646936656282,0.6057937359805822,0.3684210526315789,0.47368421052631576,0.65625,0.5677083333333334,0.5688311688311688,0.5495104202097616,0.5820353063343717,0.5407872219053051,0.5550351288056206,0.5272525027808677,"[0.02812917347465038, 0.004764923594754309, 0.0008959516533022651, -0.0025144425749269537, 0.03054984014706874, 0.05946265404695238, -0.044109467616124345, -0.016116627719078607, 0.00010774852079706673, 0.19644248162517672, -0.05182395847367412, 0.3317508982765726, 0.1163810105548097, -0.09113787254763217, -0.019029947553387827, 0.007946971975906556, -0.038440125621893334, 0.054146082609389815, -0.1857438325116468, -0.09790560368748516, -0.4584518835211018, 0.2789239394363608, 0.1366226345677257, 0.15271438097043036, 0.04697088313791447, 0.11027644243899047, -0.04660797506452235, -0.06231092536927888, -0.358101462111324, -0.018703467733202115, -0.14843685255135228, 0.3821871109470399, 0.18733054842129546, -0.4835821470770761, -0.05689761162090252, 0.39257762163440235, 0.18215027669784536, -0.015159367383391001, 0.06133192729634757, -0.4643953665420411, -0.2951057276286493, -0.0991814136194202, 0.06876918828477303, 0.20369654220984437, -0.048718372906346806, 0.07159532552196628, -0.037491936571400535, 0.10638292535654433, 0.01808662249490383]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.5, 'penalty': 'l1'}",0.40602284527518173,0.6071996040174467,0.5263157894736842,0.5,0.6354166666666666,0.5885416666666666,0.5766233766233766,0.5510975427830278,0.5939771547248183,0.5571913929784825,0.5674740484429066,0.5472747497219133,"[0.028047952513802783, 0.0048877425593057055, 2.5844930714036177e-05, -0.0030069543250524663, 0.029662455931008275, 0.07650315451256982, -0.0016316306102602876, -0.011388661811742104, 0.00012666578047369626, 0.07507594892176155, 0.0, 0.3313403329378133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8346940210805054, 0.20318543423044025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7752780539035394, 0.0, 0.0, 0.5088518393342569, 0.06522672306293978, -0.9675716159518574, -0.04740844390063666, 0.5689257090847897, 0.20225587351857854, 0.0, 0.0, -0.5672722846962537, -0.5103116290366335, -0.05352214874181946, 0.0, 0.11287282952726442, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.5, 'penalty': 'l2'}",0.4184839044652129,0.60360261807721,0.47368421052631576,0.5,0.6354166666666666,0.5833333333333334,0.5714285714285714,0.549200960278725,0.5815160955347871,0.5476992143658811,0.5526613816534541,0.542825361512792,"[0.02709166923730653, 0.004794700844169194, 0.0009849922091613604, -0.0021094292796743595, 0.030296780305356756, 0.0633667563804222, -0.04847554541302492, -0.01636236238519748, 0.00011599343465495668, 0.386425487010413, -0.06576111380510535, 0.5646167238554365, 0.5017320572113549, -0.24963155769468892, 0.22742908494354971, 0.10507861604742133, -0.008768869901657728, 0.22777054878074957, -0.4925581907268807, -0.3691909253433232, -0.7964566905816247, 0.3742412709333461, 0.24183238428345546, 0.1780805946421712, 0.22616673458138387, 0.15054530896262355, -0.3156072797030716, -0.12587055291729704, -0.8377738772757499, 0.05457024132797399, -0.43245566250307893, 0.6381133877550583, 0.28220097865865934, -0.9237147644362612, -0.10809499047047148, 0.6997781889104722, 0.2395367045763298, -0.013550517631295389, 0.13687687632782933, -0.6223604460233002, -0.7297863313422951, -0.2272496487166992, 0.28899107096070187, 0.30215324186789516, -0.15516474448343695, 0.15464378770559467, -0.12228895870747278, 0.4028925574505547, -0.0200696544848129]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.40654205607476634,0.6074931250020308,0.5263157894736842,0.5,0.6145833333333334,0.5989583333333334,0.574025974025974,0.5493434434269531,0.5934579439252337,0.5588732394366197,0.5662100456621004,0.5517241379310345,"[0.027504577177332356, 0.0049033456604127695, 2.500132037984101e-05, -0.0028063823652316033, 0.029263594987863704, 0.07928234981037886, -0.0015866727562985278, -0.01144864788550612, 0.00013005836991953381, 0.20089911114363945, 0.0, 0.4700379227731188, 0.6024424679089394, -0.20985317920251262, 0.05151943040400476, 0.0, 0.0, 0.0, -0.5075824409302588, -0.12835045487717517, -0.9271349153719165, 0.2240757002380862, 0.1216549529308762, 0.0019166981705839902, 0.0, 0.0, 0.0, 0.0, -1.0544831913231445, 0.0, -0.3756577798958123, 0.5672208200212558, 0.1371432943082291, -1.1200451012684385, -0.13999460313789952, 0.6683322768091856, 0.20897831634531286, 0.0, 0.0, -0.6404372293770857, -0.7090065746656262, -0.2677662568559327, 0.0, 0.15197066352650876, 0.0, 0.0, -0.0011841147828475446, 0.20767001380545325, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.4164070612668744,0.6023949579376847,0.47368421052631576,0.47368421052631576,0.6145833333333334,0.5989583333333334,0.5688311688311688,0.5495614775526201,0.5835929387331257,0.5509518477043674,0.5546786922209695,0.5472747497219133,"[0.026858635403684664, 0.004802147370128374, 0.0010113541832348122, -0.001995885391408483, 0.030267643440234426, 0.06543411499393446, -0.049765835079787706, -0.016494096893590854, 0.00011908159291639793, 0.4307390819855646, -0.0638845045934941, 0.627617679154161, 0.8372837139659003, -0.3247121763625675, 0.4289701595302457, 0.1740229214347818, 0.03173077044358782, 0.31576923801903645, -0.6560792022797376, -0.5828935409182784, -0.8930195655282718, 0.3742411862762558, 0.2687499459219174, 0.1765449346396006, 0.38078686694588365, 0.15222007557335268, -0.5934523305903852, -0.1455157706937593, -1.0516887807624655, 0.07606439179686617, -0.5666654904512689, 0.7007421267349223, 0.30176777615430983, -1.062451077884956, -0.12832471550211516, 0.7995032472601775, 0.24114857617986396, -0.008109679126310793, 0.15151836079388795, -0.6356448032523883, -0.9899425938947234, -0.28305868083492247, 0.45033691411334653, 0.30921671018926633, -0.2142620235287535, 0.16394930215982173, -0.1615134900180166, 0.6403463550685086, -0.0401642258774354]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.4101765316718588,0.6015154780871963,0.47368421052631576,0.5263157894736842,0.6354166666666666,0.609375,0.5714285714285714,0.5449715305837713,0.5898234683281413,0.5591517857142858,0.561030235162374,0.557285873192436,"[0.027078988604131576, 0.004931492240421731, 2.3919938009832814e-05, -0.002657984321399388, 0.02916523316228485, 0.08248699066610204, -0.0015727065824270052, -0.011765554400408502, 0.00014796571622184185, 0.32929671525853654, -0.02639982672318773, 0.6597548215286934, 2.0607980801027432, -0.4737365599392079, 0.7191215344120176, 0.22228033817937237, 0.07994575876829883, 0.3387292721438266, -0.9050063163337287, -1.136116315561527, -1.0734619470297933, 0.2620881936416909, 0.2866681005578787, 0.016087168141995727, 0.7433512358116675, 0.0, -2.146615215546495, -0.15360028151635013, -1.406589445688516, 0.21650086119297185, -0.7790201873442353, 0.695348082798772, 0.2832048079073911, -1.2112994426576342, -0.18204572545008127, 1.0137560990727477, 0.2800778212569905, 0.0, 0.10193427234861746, -0.6358186840987267, -1.4496290446123834, -0.4541913265438758, 0.7587118064589331, 0.1881484021983799, -0.24354114659080192, 0.031134314003627133, -0.2436181834132857, 1.4066035265602685, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.4143302180685358,0.6018620711317237,0.47368421052631576,0.5,0.625,0.5729166666666666,0.5714285714285714,0.5491252858939372,0.5856697819314641,0.5561735261401557,0.5561735261401557,0.5561735261401557,"[0.02650419038564882, 0.004831555033962591, 0.0010158712844920497, -0.001981639339540804, 0.03019049279275214, 0.06774297081891578, -0.050013247894308874, -0.016365402660266024, 0.0001212567272727607, 0.5226393063753598, -0.1078689818040545, 0.703602615126981, 0.22418914463083958, -0.18756479550707947, -0.012081268468296132, 0.018442951413821476, -0.08399649231535855, 0.094504837612077, -0.38028712026682654, -0.1932085567291021, -0.9562846115416613, 0.524130667642266, 0.3048481600116199, 0.19252649044730433, 0.08613805753024038, 0.20790896855328922, -0.08456054723610205, -0.12533035344675433, -0.6826874751549113, -0.034878876932699504, -0.296929765738666, 0.7963804593615025, 0.32794231200983903, -1.021625495778922, -0.09135930075042707, 0.7871413175997788, 0.26711533664122494, -0.05218913541035395, 0.10487358212420754, -0.7833338729120766, -0.5558809791488538, -0.19572424000437114, 0.12832772336736234, 0.44727432597168554, -0.1115554605881087, 0.1546761440473499, -0.0745431795806888, 0.20302617283630256, 0.03490477229624769]"
BASE+NGRAM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.4667705088265836,0.5,0.9473684210526315,0.9736842105263158,0.9895833333333334,0.9947916666666666,0.8363636363636363,0.467541844139974,0.5332294911734164,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
