features_group,model_type,clf,parameters,MSE,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,cv_avg_precision,accuracy,f1_score,precision,recall,feature_importances
BASE,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 10}",0.4205607476635514,0.6004058387930764,0.42105263157894735,0.5263157894736842,0.625,0.6041666666666666,0.5766233766233766,0.5506993722609258,0.5794392523364486,0.5392491467576792,0.5518044237485448,0.5272525027808677,"[0.031002980957120986, 0.003984220058561114, -1.9013515105885007e-06, -0.004212705389352423, 0.03526325471461628, 0.08645696327407293, -0.0003203035681821519, -0.013584623599727336, 0.00011433783453841321]"
BASE,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 10}",0.42679127725856697,0.6008293321693583,0.42105263157894735,0.5526315789473685,0.6041666666666666,0.6041666666666666,0.5766233766233766,0.5485430505569231,0.573208722741433,0.5281285878300804,0.5456702253855279,0.5116796440489433,"[0.030955361631053325, 0.003934520287444342, 0.00047454763094143985, -0.003867162599589551, 0.03570797729611852, 0.08181912630574455, -0.023560783584715212, -0.01583134004525899, 0.00010063298489856854]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 1e-05}",0.4667705088265836,0.5,0.9473684210526315,0.9736842105263158,0.9895833333333334,0.9947916666666666,0.8363636363636363,0.467541844139974,0.5332294911734164,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 1e-05}",0.4122533748701973,0.6028011216617404,0.42105263157894735,0.5263157894736842,0.5833333333333334,0.6145833333333334,0.5792207792207792,0.5454656291063275,0.5877466251298027,0.5307328605200945,0.5662042875157629,0.4994438264738598,"[0.017117377965661557, 0.00761359849605641, 2.1916232231885552e-05, 0.0017475538711801187, 0.004982441291400031, 0.00010590325266660078, -0.0012897621672299004, -0.0022382724456617357, 0.00016022874258522484, 2.0071309492012887e-05, -2.4456365811211334e-05, 5.9721667132232107e-05, 5.342937193886083e-06, -1.063845666108649e-05, -5.5845240434545955e-05, -1.4084151532019138e-05, -9.865076622356613e-06, 1.316243737292016e-05, -2.5618841550265686e-05, -7.388131306173198e-06, -0.00011098499221597676, 9.557213813572385e-05, 3.334082651554442e-05, 6.928392912137232e-05, 2.4412318603977277e-06, 3.851600980080386e-05, 2.131463612979966e-06, -1.524538232316763e-05, -7.596468491288504e-05, -1.6211666714612952e-05, -2.169758586684705e-05, 5.361225845690379e-05, 5.125677152688964e-05, -7.637137918445951e-05, -3.058864520305815e-05, 9.120669853928653e-05, 7.949107607338736e-05, -1.0500536144453445e-07, -4.342825079615326e-07, -0.00015404797190890217, -7.347606574235569e-05, -1.0950501030068906e-05, 6.743693825597081e-06, 3.804284962572188e-05, 2.1295594939449616e-06, 2.0232462276319728e-05, 8.54873734980717e-06, 1.0433997855131453e-05, 1.0563291445291625e-05]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 0.001}",0.4226375908618899,0.6044696422401609,0.47368421052631576,0.5789473684210527,0.6041666666666666,0.5989583333333334,0.5974025974025974,0.5476979902416316,0.5773624091381101,0.5353881278538813,0.5498241500586166,0.5216907675194661,"[0.02633559584581996, 0.003049487496508779, -5.066691448031425e-06, 0.0013410446145468763, 0.0, 0.0, 0.0, 0.0, 0.00016368354239015725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 0.001}",0.42627206645898236,0.6016432842723658,0.3684210526315789,0.5526315789473685,0.625,0.609375,0.5792207792207792,0.548936950934567,0.5737279335410177,0.5311250713877784,0.545774647887324,0.5172413793103449,"[0.03124494475348229, 0.0038332831631136123, 0.0005444315942872285, -0.003017818832973419, 0.030227929907363477, 0.0289342819712286, -0.026890604725695638, -0.014348199436444727, 0.00014220092414910258, 0.0018963387645738786, -0.0016298826616295877, 0.0049828846214397355, 0.0006060105128210643, -0.0012748238505915115, -0.003489395572916321, -0.0012109103767064585, -0.0008827446933828625, 0.0020208362215472495, -0.0020233704086501593, -0.000751512777759198, -0.009979995066270606, 0.006602196281464547, 0.0026898142473724715, 0.007514517100976117, 0.000526099891150523, 0.0017202330666064949, 0.00029107489445167684, -0.0014928806563628198, -0.0072529877303210725, -0.001497105299890249, -0.0017009513473468004, 0.005324541371100709, 0.004862893461605857, -0.00679413196577588, -0.002872327169231184, 0.008934444190803232, 0.006152963778892942, 0.0004437892631545792, -0.00011128442487499345, -0.016481109687165915, -0.0053266302540292, -0.0010947232841188271, 0.0009390363158523189, 0.003789745192779521, 0.0001946484187909183, 0.001642557542351799, 0.0010808841235059074, 0.0008490456221780067, 0.00040495597178933935]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 0.1}",0.4221183800623053,0.6015902122124226,0.42105263157894735,0.5263157894736842,0.6145833333333334,0.6041666666666666,0.5896103896103896,0.550813120821229,0.5778816199376947,0.536223616657159,0.550351288056206,0.5228031145717463,"[0.031930006255113684, 0.0036742804532086952, -8.609068674189086e-07, -0.004353865971128209, 0.03343305017651174, 0.06100270528884515, -0.0003255321097969721, -0.011831533954154424, 0.00015663428072661432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0890230208779874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2655821433736888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 0.1}",0.4153686396677051,0.6051200457502819,0.42105263157894735,0.5263157894736842,0.6354166666666666,0.5625,0.5792207792207792,0.5495104202097616,0.5846313603322949,0.5449374288964732,0.5576251455180442,0.5328142380422692,"[0.03008229020248095, 0.003589263591522666, 0.000740919597349961, -0.0037113152041586546, 0.0360015450041228, 0.07019633709130305, -0.036573791282908816, -0.015360917525472768, 0.0001548577121377677, 0.21910949403792415, -0.04228517868808951, 0.2750252074583966, 0.06289241176022103, -0.08249390980364954, -0.07011570465774658, -0.043329837933514706, -0.026774296856512912, 0.14052683279170644, -0.15530538742713232, -0.07411907211268354, -0.5293421108347096, 0.2705417777073267, 0.10747942040057061, 0.19152549454213924, 0.04167362299768559, 0.07395931859261397, -0.015620985578613312, -0.06648451373477958, -0.3727015348200934, -0.026987827723546735, -0.14806164460563923, 0.28962700925099005, 0.1616149101189357, -0.4516083951140042, -0.131248820957897, 0.42645201072629374, 0.14911007087623207, -0.015526405626007054, -0.019987561538057728, -0.5152421465915609, -0.24013272656027657, -0.09031787258272474, 0.08512251553596183, 0.21464329872538634, -0.0044177801709530395, 0.12063016374592204, 0.040757250381637314, 0.06499554087005312, -0.017872048185748734]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 0.5}",0.4143302180685358,0.6063352876126563,0.5263157894736842,0.5263157894736842,0.625,0.5833333333333334,0.5766233766233766,0.5510739862958436,0.5856697819314641,0.5501691093573845,0.5577142857142857,0.542825361512792,"[0.02999612639129263, 0.0036432824042004035, 1.5376758552491914e-05, -0.004008447360676349, 0.03521147287171862, 0.08397701317944867, -0.0011344656770113702, -0.011590410514834967, 0.00018138894452226028, 0.13223158988325975, 0.0, 0.2590653392760731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9852850951615789, 0.20346998711398614, 0.0, 0.007050261958361572, 0.0, 0.0, 0.0, 0.0, -0.8383217238180333, 0.0, -0.00037012730883080185, 0.3157191511751899, 0.0, -0.8898424400794451, -0.18941419845180457, 0.6180153074446103, 0.12672230873201107, 0.0, 0.0, -0.6617786917126424, -0.4775049907813025, -0.05486592570501409, 0.0, 0.11453796486028424, 0.0, 0.0, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 0.5}",0.4179646936656282,0.6033838312178521,0.47368421052631576,0.5526315789473685,0.625,0.578125,0.5714285714285714,0.549200960278725,0.5820353063343717,0.5480067377877597,0.5532879818594104,0.542825361512792,"[0.02910231255555755, 0.0036041261087643526, 0.0008187917226160426, -0.0032315018629328505, 0.0356023847021421, 0.07157503845799569, -0.04037915498893952, -0.015576402920819727, 0.00017269226531924694, 0.424514259562873, -0.06659542302625433, 0.4708007886395473, 0.29702840384123247, -0.19588006318792742, 0.0679587025150807, -0.0324206391941226, 0.04662105769688207, 0.4133361818984607, -0.4345652696765174, -0.2966615700302242, -0.9225656263548936, 0.3931302515131335, 0.15587354423986294, 0.22134432215350736, 0.1905964274810393, 0.09960299916417673, -0.20472157929337634, -0.12210667300844776, -0.8959549849784927, 0.0678596570337781, -0.46537429134509617, 0.4676062370279144, 0.196351807330792, -0.9029164125173821, -0.2419400291185116, 0.7195582953613596, 0.17037199468727407, -0.03896178719559588, -0.04399216169749672, -0.6960496594567734, -0.5663663874104339, -0.2052044616782627, 0.34790870029229876, 0.31555388113075994, -0.024975818891933704, 0.34205780107337874, 0.009653216125703142, 0.24763354587896935, -0.15070445804279492]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 1}",0.4106957424714434,0.6065172489610332,0.5263157894736842,0.5,0.6354166666666666,0.59375,0.5792207792207792,0.5494943035736432,0.5893042575285566,0.5523486134691568,0.5622119815668203,0.542825361512792,"[0.029479813320258015, 0.003689121221983429, 1.375815167273667e-05, -0.0038200398742608836, 0.03480292236470353, 0.08489598178881039, -0.0010567527213228207, -0.011601837303384535, 0.00018802290949834465, 0.26671862648611877, 0.0, 0.37494116170934894, 0.0, -0.16471763120305594, 0.0, 0.0, 0.0, 0.2571906648339817, -0.3492821566543498, 0.0, -1.0748403878233697, 0.24605036058704577, 0.026655504378259833, 0.05358468023814141, 0.0, 0.0, 0.0, 0.0, -1.1213412157330531, 0.0, -0.41723287787986985, 0.3832137200816453, 0.0358709590851332, -1.0718047838375808, -0.28407739002688004, 0.6969605620606174, 0.1347307878168631, 0.0, 0.0, -0.7211147646331844, -0.6121066186065626, -0.18461918506508487, 0.0588579798755626, 0.20279325082945138, 0.0, 0.20417653672622535, 0.0, 0.0, 0.0]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 1}",0.4174454828660436,0.6026549027210804,0.47368421052631576,0.5263157894736842,0.6354166666666666,0.5833333333333334,0.5662337662337662,0.5495614775526201,0.5825545171339563,0.5508379888268156,0.55331088664422,0.5483870967741935,"[0.028880880152883825, 0.003611762723883084, 0.0008412956922890207, -0.0030978309809955723, 0.035489135599028346, 0.07276380069315892, -0.04147484114554963, -0.015704633495277863, 0.00017788998119357732, 0.47012324091500624, -0.06604692455904489, 0.5281444315812134, 0.4917417313608699, -0.24263566424648766, 0.1920267401121053, -0.0066116254133925766, 0.11086167653757427, 0.5240624976210568, -0.5788819484769687, -0.4639337215078201, -1.0276579013096547, 0.40320935659487694, 0.15912272182926604, 0.2298963817014508, 0.3140706723993875, 0.09664125894568246, -0.40471523615699456, -0.1331142954516738, -1.1224926061428433, 0.09723696934521829, -0.614249168767892, 0.4997563775457047, 0.19384684484710163, -1.0353500392573691, -0.2777995508458153, 0.7921881496176582, 0.15378647682522525, -0.04682000584691166, -0.061384333795843765, -0.7151174802756962, -0.755774973075709, -0.2535262324715829, 0.5334749704386328, 0.30962667438392105, -0.041209461606450594, 0.4337190469492758, -0.020003448444896498, 0.393156467958107, -0.22501607114738353]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 10}",0.4179646936656282,0.602944091292608,0.5789473684210527,0.5526315789473685,0.6354166666666666,0.5885416666666666,0.574025974025974,0.5449576875408365,0.5820353063343717,0.5474985947161326,0.553409090909091,0.5417130144605117,"[0.028991692257921416, 0.003737380276135144, 1.6267152427857468e-05, -0.0035876571788468676, 0.034408287586737474, 0.08609332134843076, -0.001202602419460647, -0.011836760733632832, 0.00020675289837254214, 0.3568314612918781, -0.089672559869177, 0.5082929074198568, 1.0647995871905411, -0.3852873239121689, 0.27507481018823093, 0.0, 0.17142901290481363, 0.52834396523753, -0.8621063092314692, -0.967213824910925, -1.2656310355114202, 0.28360013216444585, 0.09295409000040035, 0.05225062817538788, 0.5247358056740415, -0.05835694653067743, -1.5457966321407612, -0.1818469635827105, -1.516599598642175, 0.2568889884342479, -0.7947387937752558, 0.5296802879117155, 0.18695580707499584, -1.1463927296160537, -0.3086993182865456, 1.0011981247838773, 0.20868886615593363, 0.0, -0.07503817587446099, -0.6914263676311512, -0.9822717875864252, -0.3329946227754631, 0.9747098223953405, 0.2673790578016862, 0.0, 0.5533184545260759, -0.018880755070817334, 0.984596129529627, -0.20152660564925573]"
BASE+TM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 10}",0.4205607476635514,0.6011764667655178,0.5263157894736842,0.5,0.625,0.5729166666666666,0.5766233766233766,0.5491252858939372,0.5794392523364486,0.5474860335195532,0.5499438832772167,0.5450500556173526,"[0.02859735569879355, 0.0036013460661235446, 0.0008751693593912412, -0.0028749194480537257, 0.03544585393088765, 0.07266778572063823, -0.043151946028019215, -0.015589779455579628, 0.00018950573554607784, 0.6247142796250371, -0.09737603527031903, 0.5954436388856247, 0.21644661153320166, -0.2269125913988236, 0.004642788254528092, -0.06582344157086766, -0.014590948571300869, 0.43209071136933175, -0.441355278276655, -0.24347421018812127, -1.1856781958166647, 0.4583236760517888, 0.20892479658014323, 0.2790313622039382, 0.1378967967446589, 0.15623698732849192, -0.10132032492858925, -0.15649588370126766, -0.9312396011849007, 0.053319912947288634, -0.45665487195085913, 0.6377338779147896, 0.25485128618773684, -1.1741803664859947, -0.3042022541056423, 0.9461055136291794, 0.16062720421358384, -0.050714142342526566, -0.04920234935736581, -0.8428624049157278, -0.5341620827310115, -0.27130912345135527, 0.2776042488332742, 0.48460458270768764, -0.02044693865833764, 0.35314973923268134, 0.06885514702760732, 0.19657339933924473, -0.12187873287317685]"
BASE+NGRAM,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 1e-05}",0.4667705088265836,0.5,0.9473684210526315,0.9736842105263158,0.9895833333333334,0.9947916666666666,0.8363636363636363,0.467541844139974,0.5332294911734164,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
