threshold,model_type,clf,parameters,MSE,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20
10,NB,GaussianNB(priors=None),{},0.46015037593984964,0.6011826532094103,0.09090909090909091,0.3484848484848485,0.5843373493975904,0.5632530120481928,0.5954887218045113
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.2463157894736842,0.5,0.0,0.0,0.0,0.0,0.0
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.34977443609022557,0.6645286964520803,0.3939393939393939,0.3787878787878788,0.4457831325301205,0.45481927710843373,0.4180451127819549
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.3485714285714286,0.6636740930436063,0.3333333333333333,0.36363636363636365,0.4578313253012048,0.45481927710843373,0.4255639097744361
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.34225563909774437,0.6691500837550319,0.3333333333333333,0.3484848484848485,0.4879518072289157,0.45481927710843373,0.42105263157894735
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.3533834586466165,0.6717740670254636,0.36363636363636365,0.4393939393939394,0.4397590361445783,0.4759036144578313,0.4255639097744361
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.36270676691729326,0.6686706483194911,0.3939393939393939,0.45454545454545453,0.45180722891566266,0.46686746987951805,0.4255639097744361
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.36270676691729326,0.6659465390510881,0.42424242424242425,0.4696969696969697,0.4457831325301205,0.45481927710843373,0.4150375939849624
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.36330827067669175,0.6662379032690284,0.3939393939393939,0.4696969696969697,0.4578313253012048,0.45481927710843373,0.41654135338345866
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.36390977443609024,0.66547538654482,0.42424242424242425,0.4696969696969697,0.4457831325301205,0.45481927710843373,0.4150375939849624
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.36390977443609024,0.6653111896527699,0.42424242424242425,0.4696969696969697,0.4457831325301205,0.45481927710843373,0.4150375939849624
20,NB,GaussianNB(priors=None),{},0.6033082706766917,0.6171164784492797,0.030303030303030304,0.015151515151515152,0.3192771084337349,0.37650602409638556,0.3849624060150376
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.1368421052631579,0.5,0.0,0.0,0.0,0.0,0.0
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.32721804511278196,0.6747252747252748,0.30303030303030304,0.25757575757575757,0.3373493975903614,0.3132530120481928,0.2736842105263158
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.3293233082706767,0.6739839950989778,0.24242424242424243,0.2878787878787879,0.3433734939759036,0.32831325301204817,0.2646616541353383
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.32721804511278196,0.6816472029712447,0.24242424242424243,0.2878787878787879,0.3614457831325301,0.32228915662650603,0.2736842105263158
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.3485714285714286,0.682582226136233,0.2727272727272727,0.2878787878787879,0.3373493975903614,0.32228915662650603,0.28270676691729324
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.34887218045112783,0.6818240992457021,0.24242424242424243,0.2727272727272727,0.3493975903614458,0.33433734939759036,0.2706766917293233
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.35428571428571426,0.679257954588965,0.24242424242424243,0.2727272727272727,0.3373493975903614,0.3192771084337349,0.26015037593984963
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.3548872180451128,0.6786330742428304,0.24242424242424243,0.2727272727272727,0.3433734939759036,0.31626506024096385,0.2571428571428571
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.3554887218045113,0.6766435654937397,0.21212121212121213,0.2727272727272727,0.3373493975903614,0.3132530120481928,0.2556390977443609
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.35639097744360904,0.6767898303786806,0.21212121212121213,0.25757575757575757,0.3373493975903614,0.31626506024096385,0.2556390977443609
30,NB,GaussianNB(priors=None),{},0.7049624060150376,0.6110066240379829,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.0030120481927710845,0.10827067669172932
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.06195488721804511,0.5,0.0,0.0,0.0,0.0,0.0
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.31909774436090227,0.7112856684834883,0.15151515151515152,0.13636363636363635,0.20481927710843373,0.19879518072289157,0.14736842105263157
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.32150375939849624,0.7072577406873625,0.15151515151515152,0.13636363636363635,0.1927710843373494,0.1897590361445783,0.1443609022556391
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.31398496240601503,0.7180855203155107,0.15151515151515152,0.13636363636363635,0.20481927710843373,0.1897590361445783,0.14135338345864662
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.3383458646616541,0.7125494541753176,0.24242424242424243,0.15151515151515152,0.1927710843373494,0.16265060240963855,0.13984962406015036
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.3419548872180451,0.71108645103453,0.24242424242424243,0.16666666666666666,0.1927710843373494,0.1566265060240964,0.1443609022556391
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.34616541353383457,0.7053278216505788,0.21212121212121213,0.15151515151515152,0.1927710843373494,0.15060240963855423,0.13533834586466165
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.3458646616541353,0.7054025281939382,0.18181818181818182,0.15151515151515152,0.1927710843373494,0.15060240963855423,0.13834586466165413
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.3485714285714286,0.7021979287610854,0.21212121212121213,0.15151515151515152,0.1686746987951807,0.14457831325301204,0.13533834586466165
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.3479699248120301,0.7025403337514825,0.21212121212121213,0.15151515151515152,0.1746987951807229,0.14457831325301204,0.1368421052631579
40,NB,GaussianNB(priors=None),{},0.7990977443609023,0.5542338377062601,0.0,0.0,0.0,0.0,0.0
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.026165413533834586,0.5,0.0,0.0,0.0,0.0,0.0
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.31067669172932333,0.7175495019630395,0.06060606060606061,0.07575757575757576,0.10843373493975904,0.09337349397590361,0.06315789473684211
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.3124812030075188,0.7149315243551787,0.06060606060606061,0.06060606060606061,0.0963855421686747,0.0963855421686747,0.06466165413533835
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.30466165413533836,0.7227570587775908,0.06060606060606061,0.06060606060606061,0.0963855421686747,0.0963855421686747,0.061654135338345864
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.30736842105263157,0.7252632176808447,0.06060606060606061,0.07575757575757576,0.08433734939759036,0.08132530120481928,0.07218045112781955
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.30736842105263157,0.7207123738933499,0.06060606060606061,0.07575757575757576,0.0963855421686747,0.08132530120481928,0.06917293233082707
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.3193984962406015,0.7138896580122539,0.09090909090909091,0.06060606060606061,0.07228915662650602,0.07530120481927711,0.06917293233082707
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.3193984962406015,0.7148694028526195,0.09090909090909091,0.07575757575757576,0.07228915662650602,0.08132530120481928,0.06917293233082707
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.32360902255639096,0.7133713871909012,0.09090909090909091,0.06060606060606061,0.07228915662650602,0.07530120481927711,0.06917293233082707
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.3227067669172932,0.713481430995435,0.09090909090909091,0.06060606060606061,0.07228915662650602,0.07530120481927711,0.06917293233082707
50,NB,GaussianNB(priors=None),{},0.8345864661654135,0.5311281974824817,0.0,0.0,0.0,0.0,0.0
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.013834586466165413,0.5,0.0,0.0,0.0,0.0,0.0
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.3007518796992481,0.7839876950820107,0.06060606060606061,0.06060606060606061,0.06626506024096386,0.06325301204819277,0.04360902255639098
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.3049624060150376,0.7837158730790141,0.09090909090909091,0.06060606060606061,0.060240963855421686,0.06325301204819277,0.04661654135338346
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.27849624060150374,0.7985202275349058,0.09090909090909091,0.07575757575757576,0.06626506024096386,0.07228915662650602,0.0481203007518797
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.28150375939849626,0.7983611122160786,0.06060606060606061,0.06060606060606061,0.07228915662650602,0.06927710843373494,0.045112781954887216
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.28210526315789475,0.7984340400705412,0.06060606060606061,0.07575757575757576,0.0783132530120482,0.06626506024096386,0.045112781954887216
